Attacker,Fast Move,Charged Move,Level,"Arceus (Dragon), Tier 5","Kyurem (Black), Tier 5","Kyurem (White), Tier 5","Kyurem, Tier 5","Giratina, Tier 5","Giratina (Origin), Tier 5","Latias, Tier 5","Latios, Tier 5","Palkia, Tier 5","Reshiram, Tier 5","Zekrom, Tier 5","Mega Ampharos, Mega Tier","Mega Charizard X, Mega Tier","Mega Latias, Mega Tier","Mega Latios, Mega Tier","Druddigon, Tier 3"
Shadow Dragonite,Dragon Tail,Outrage,35,1.0359299654643777,1.2952748913971204,1.1156998234475446,1.074136303055115,1.0368885415411433,1.0302087597620102,1.015242014996705,1.034016375958684,1.062198593988383,1.0008169996231118,1.0363894105839373,1.0058875759295998,1.0468816516744226,1.0756868976987601,1.078603600671566,1.0385607589046766
Shadow Dragonite(Unscaled),Dragon Tail,Outrage,35,2.457091,2.5440862,2.2924137,2.1031606,2.0642712,1.8808783,2.4744718,2.1062896,2.154266,2.1639462,2.4023833,2.024785,2.0524142,3.3241992,2.4607406,0.63674426
Shadow Dragonite,Dragon Breath,Outrage,35,1.0550714040037106,1.3136058212894837,1.146682745029559,1.0827664798639591,1.070489463125548,1.050560122568268,1.0535471286294087,1.0822216690117021,1.106007347297729,1.0214188025167381,1.049876328255246,1.0300770462534359,1.0951366246594114,1.1166558484203348,1.1038198558761798,1.0921260873547813
Shadow Dragonite(Unscaled),Dragon Breath,Outrage,35,2.502492,2.5800905,2.3560739,2.1200585,2.131165,1.9180343,2.5678337,2.2044837,2.2431154,2.208491,2.4336464,2.0734768,2.1470182,3.4508057,2.5182693,0.6695853
Shadow Dragonite,Dragon Breath,Dragon Pulse,35,1.116020744477627,1.3620832018925033,,1.1301954502999385,1.1736609859102647,1.1480063759862245,1.1450908765813104,1.1738636698911333,1.2114556053345569,1.089655036535585,1.11444378559998,1.1155422058858668,1.1880286718313968,1.1848744186534157,1.196997974895649,1.1950970160685679
Shadow Dragonite(Unscaled),Dragon Breath,Dragon Pulse,35,2.6470559,2.6753063,,2.2129245,2.3365622,2.0959444,2.7909553,2.3911583,2.4569771,2.35603,2.5833158,2.2455125,2.3291333,3.6616218,2.7308471,0.73271704
Shadow Dragonite,Dragon Tail,Dragon Pulse,35,1.10296758279059,1.3464134523995477,1.1750828885453493,1.1276695075223637,1.1290458769430252,1.1213335806140399,1.0986176180817464,1.1129251801535622,1.1439711796117766,1.0724928644922531,1.1011236042305723,1.084777506581563,1.127082922511809,1.147306816478911,1.1514482272896365,1.1294014169505344
Shadow Dragonite(Unscaled),Dragon Tail,Dragon Pulse,35,2.6160955,2.6445289,2.4144273,2.2079787,2.247741,2.0472472,2.677685,2.2670267,2.3201106,2.3189223,2.5524392,2.1835852,2.209649,3.5455265,2.6269293,0.6924389
Shadow Dragonite,Steel Wing,Dragon Claw,35,,1.262704261085986,1.0972572559477192,1.0804720486438826,,1.2962814670815228,1.2370212373653857,,,,,,,1.3312210382429404,1.303116931947403,
Shadow Dragonite(Unscaled),Steel Wing,Dragon Claw,35,,2.4801133,2.25452,2.115566,,2.366654,3.0150192,,,,,,,4.1138773,2.9729483,
Palkia,Dragon Tail,Draco Meteor,35,1.1027221224369061,1.3015520268430514,1.0,1.1196669093630978,1.1959091682408407,1.1617376851962513,1.0783043406532113,1.1719478116402944,1.249631505988946,1.1662285516786604,1.0035550422848007,1.116193394745192,1.151066976396767,1.1017005221849232,1.4192999137858975,1.2039749108207933
Palkia(Unscaled),Dragon Tail,Draco Meteor,35,2.6155133,2.5564153,2.0546868,2.1923096,2.3808546,2.121014,2.628175,2.3872557,2.5344024,2.5215957,2.3262722,2.2468233,2.2566698,3.4045892,3.2380097,0.7381601
Palkia,Dragon Breath,Draco Meteor,35,1.1142586325775554,1.3034176380729487,1.0229057294766288,1.2023607130862406,1.2508494562801697,1.2683037657251195,1.1671260848125082,1.2405222920411862,1.3537196372719207,1.2654624405177795,1.0741563261758953,1.155136902919356,1.227158535775469,1.1588480122519997,1.3961895023580337,1.2706877296353158
Palkia(Unscaled),Dragon Breath,Draco Meteor,35,2.6428764,2.5600796,2.1017509,2.3542242,2.4902315,2.3155744,2.8446622,2.5269418,2.7455056,2.7361572,2.4899282,2.325214,2.4058475,3.5811923,3.1852853,0.7790619
Salamence,Dragon Tail,Draco Meteor,35,1.11743836023377,1.5391127178854498,1.210954146393504,1.2683755723182248,1.2027665514568955,1.145174843927789,1.115654348680464,1.1893019252887937,1.2990465356139218,1.19407535830625,1.0989663427783445,1.1780589693540329,1.208975545352503,1.289762232754017,1.2877323893921369,1.2201465934182367
Salamence(Unscaled),Dragon Tail,Draco Meteor,35,2.6504183,3.023015,2.4881315,2.4834814,2.3945065,2.0907748,2.719209,2.422606,2.634622,2.5818055,2.5474386,2.3713546,2.3701997,3.985757,2.9378498,0.748075
Salamence,Dragon Tail,Outrage,35,1.1015016085621565,1.4406801001400926,1.2046370278915504,1.2091758760564852,1.171877058655317,1.1346608860237142,1.0906279067506097,1.147476902656227,1.2053642984995268,1.1282970606004672,1.092417122027893,1.1176194725141717,1.1733612595055982,1.2173592841376721,1.2133719918262946,1.196034966808816
Salamence(Unscaled),Dragon Tail,Outrage,35,2.6126184,2.8296807,2.4751518,2.3675683,2.3330107,2.0715792,2.6582115,2.3374085,2.4446232,2.439581,2.5322573,2.2496939,2.3003778,3.7620099,2.768203,0.7332921
Salamence,Bite,Outrage,35,1.3188208307218214,1.9370885325012355,1.515122012756397,1.4653119793160536,1.2515367567624855,1.2276233873944022,1.1968839489864718,1.2401046186440117,1.4234176896256328,1.3561114277411819,1.3168624326287197,1.3323259479435412,1.379304572205107,1.38150823169904,1.3059296621090093,1.4810897217587873
Salamence(Unscaled),Bite,Outrage,35,3.1280713,3.8046906,3.1131012,2.8690832,2.4915998,2.2413032,2.9171917,2.526091,2.8868616,2.9321566,3.0525286,2.6818838,2.7041302,4.26928,2.9793653,0.9080599
Salamence,Bite,Draco Meteor,35,1.5145396682397998,2.5398293716439313,1.814529494227539,1.9022138694881556,1.337876324389553,1.3005674347303269,1.3088211443206461,1.2982979416330391,1.805119155189945,1.683566125424265,1.4657468632328767,1.5856271868268685,1.5622618914149873,1.5575194114416653,1.473713772072776,1.7130138879211336
Salamence(Unscaled),Bite,Draco Meteor,35,3.5922909,4.988551,3.7282898,3.7245378,2.6634874,2.374479,3.1900187,2.6446307,3.6609979,3.6401725,3.3976474,3.1917624,3.0628185,4.813208,3.3621502,1.0502532
Salamence,Fire Fang,Outrage,35,1.3731064411714335,1.85130921176029,1.4336409811947983,1.4348152218057433,1.488424765863001,1.414101923542281,1.365855912109442,1.4183212622219663,1.6047260620403194,1.527160670318013,1.393479639944496,1.395587445329173,1.5390725317069205,1.6798077159859726,1.509056864006184,1.5132918381551042
Salamence(Unscaled),Fire Fang,Outrage,35,3.2568297,3.636209,2.9456832,2.8093705,2.9632041,2.5817618,3.3290308,2.889118,3.2545767,3.3019958,3.2301297,2.809225,3.0173557,5.191116,3.4427824,0.9278031
Salamence,Fire Fang,Draco Meteor,35,1.6570520439191054,2.354441797185968,1.6863448482756596,1.8238263952389007,1.8105940917273642,1.738022596388263,,1.6545312777138792,,2.3320215706400353,1.6561691245351928,1.8017134394441305,1.9475529897282462,,,1.8048887285676967
Salamence(Unscaled),Fire Fang,Draco Meteor,35,3.9303117,4.624426,3.4649105,3.571055,3.6045892,3.173152,,3.3702774,,5.0422497,3.8390522,3.6267297,3.8181827,,,1.1065819
Salamence,Splash,Outrage,35,1.4844008722569848,,1.7834168205100653,1.8202397280982814,1.5841465903481673,1.5412528631085485,1.4843107113335576,1.5896218470089052,1.6482294586345445,1.609270173057309,1.6287431814451185,1.538855104865103,1.598404307140424,1.8925258705155743,1.6650919848674504,1.6266932566714452
Salamence(Unscaled),Splash,Outrage,35,3.5208056,,3.664363,3.5640323,3.1537702,2.8139045,3.6177433,3.238057,3.3428068,3.4795313,3.775478,3.0976133,3.1336758,5.8484797,3.798763,0.9973298
Reshiram,Dragon Breath,Draco Meteor,35,1.1225327798347111,1.199378156743724,1.1240276620261542,1.204569495755264,1.2752318716147009,1.2436222884339563,1.1495078553630644,1.2187075953868003,1.3825639885770062,1.260070104256367,1.045104650217221,1.1552132591351618,1.2304645757674588,1.0925750760354072,1.3399043917206934,1.2548556313318935
Reshiram(Unscaled),Dragon Breath,Draco Meteor,35,2.6625016,2.3557327,2.3095248,2.358549,2.5387728,2.2705128,2.8017209,2.4825053,2.8040054,2.724498,2.4225855,2.3253677,2.412329,3.3763888,3.0568757,0.7693552
Reshiram,Fire Fang,Draco Meteor,35,1.562440484718006,1.354604719324867,1.2765282280491608,1.4833666121621145,1.7649246498562434,1.6836286004456094,1.5111172626711915,1.6147427319895162,2.3452015014103216,2.336377036561762,1.3590978379715721,1.583053927707604,1.874614652385567,1.4648887098054475,1.7422427580307347,1.691185402977277
Reshiram(Unscaled),Fire Fang,Draco Meteor,35,3.7059054,2.6606176,2.6228657,2.9044342,3.513669,3.0738435,3.6830795,3.2892282,4.7563496,5.051667,3.1504316,3.1865826,3.6751869,4.526951,3.9747758,1.0368701
Rayquaza,Dragon Tail,Outrage,35,1.0705243179874375,1.3931358051744478,1.1667671199328289,1.1978509108470596,1.1394715667412065,1.1166594384894903,1.0724155826593458,1.1197973017454164,1.187915279955356,1.0904725449045702,1.0556485966648856,1.0999908243376322,1.138183494375371,1.1999371453362335,1.1946843651696077,1.1584841531243975
Rayquaza(Unscaled),Dragon Tail,Outrage,35,2.5391443,2.7362976,2.397341,2.345394,2.2684968,2.0387135,2.6138222,2.2810252,2.4092345,2.3577976,2.4470267,2.2142086,2.2314117,3.7081702,2.7255688,0.7102696
Rayquaza,Air Slash,Outrage,35,1.2735171213866798,1.8659177271709935,1.4491057712542859,1.422520288032451,1.3472730475590535,1.292910697304206,1.2642988794956564,1.3498325452701654,1.4071052410217584,1.3176459384943815,1.422330455819949,1.4128845873065765,1.3767724664073386,1.4982637466990705,1.4004135945030214,1.3812989135129365
Rayquaza(Unscaled),Air Slash,Outrage,35,3.0206168,3.664902,2.9774585,2.785297,2.6821947,2.3604999,3.0815036,2.7496066,2.853778,2.8489873,3.2970068,2.844043,2.699166,4.63009,3.1949222,0.8468779
Rayquaza,Splash,Outrage,35,1.4719105576537128,,1.740074935021727,1.783361464056005,1.564462762634502,1.505328786026639,1.4584751847119428,1.5518341375149896,1.625985062618096,1.5728191787204366,1.5865940562067427,1.5034638249635346,1.5741705213754882,1.8386937180316614,1.626207140985809,1.5854998713428958
Rayquaza(Unscaled),Splash,Outrage,35,3.4911802,,3.575309,3.4918246,3.114583,2.748317,3.5547738,3.1610835,3.2976925,3.4007177,3.677775,3.026373,3.0861654,5.682122,3.7100506,0.97207403
Zekrom,Dragon Breath,Outrage,35,1.0888125899659418,1.3139990236890824,1.1813356176717542,1.1508713782460647,1.1931025029079545,1.1881235261337766,1.1156386757417087,1.1731647002356358,1.2211717966561937,1.1700833191616775,1.0133593093967876,1.0616069967927904,1.214321776466912,1.12178919502313,1.256616808537059,1.2111886468064985
Zekrom(Unscaled),Dragon Breath,Outrage,35,2.5825217,2.5808628,2.4272747,2.253408,2.375267,2.1691873,2.7191708,2.3897345,2.4766827,2.5299304,2.3489988,2.1369445,2.380681,3.4666693,2.8668623,0.74258286
Zekrom,Charge Beam,Outrage,35,1.3004123582162899,1.481537815959486,1.3648703052942182,1.3310871656080363,1.3853349676916533,1.3479811367032521,1.29328282051847,1.309868888943108,1.3649810035876582,1.3512048512896502,1.1756801406710824,1.2746691557700087,1.3597181661478033,1.3042086446066772,1.4303560867292215,1.4061422284715304
Zekrom(Unscaled),Charge Beam,Outrage,35,3.0844088,2.9099305,2.804381,2.6062708,2.7579696,2.4610434,3.1521468,2.6682007,2.768345,2.9215477,2.7252636,2.5658245,2.665731,4.0304008,3.2632334,0.8621094
Dragonite,Dragon Tail,Draco Meteor,35,1.1720591071229964,1.3856395539110375,1.238008294013472,1.3872793566665114,1.2889424187059855,1.2265080498962222,1.1266919542558615,1.1912605425345715,1.3533224220778282,1.2465743249740067,1.07207447353498,1.1803861200197503,1.259382313494509,1.1413756518493636,1.3350555990885122,1.2480523650072513
Dragonite(Unscaled),Dragon Tail,Draco Meteor,35,2.7799716,2.721574,2.5437193,2.7162952,2.5660682,2.2392669,2.7461112,2.4265957,2.7447,2.6953177,2.4851024,2.376039,2.4690223,3.5271974,3.0458136,0.7651841
Dragonite,Dragon Tail,Dragon Claw,35,1.1692697044331861,1.256704856973709,1.1604182204314546,1.2002853317382376,1.278037331421637,1.1913625126757836,1.132970402229562,1.197671053530089,1.2578913730835823,1.1863005651195413,1.0608867912278155,1.1695546654119806,1.2425353070177005,1.1401921435747562,1.2410743375608442,1.2646714442033975
Dragonite(Unscaled),Dragon Tail,Dragon Claw,35,2.7733555,2.4683297,2.384296,2.3501606,2.544358,2.1751008,2.7614138,2.4396539,2.5511544,2.564995,2.459169,2.354236,2.4359937,3.52354,2.8314035,0.7753733
Dragonite,Dragon Tail,Outrage,35,1.158313706764174,1.3556765433461477,1.20811113401809,1.2673030502120122,1.2289411318070336,1.1731639927888389,1.1209798655663936,1.1825135052886395,1.2229433389487152,1.1720871304082636,1.0495225366868397,1.1517336114945067,1.22448896522759,1.1749113849231063,1.2479345588105408,1.224144456353273
Dragonite(Unscaled),Dragon Tail,Outrage,35,2.7473693,2.6627228,2.48229,2.4813814,2.4466157,2.1418753,2.732189,2.408778,2.4802756,2.534263,2.4328263,2.3183634,2.4006138,3.630833,2.8470545,0.7505261
Dragonite,Dragon Breath,Dragon Claw,35,1.2194182412542207,1.2964025671641426,1.1996801653663227,1.2210574291665544,1.2981175762519022,1.2475011850084357,1.1833687882286876,1.2387060902309048,1.3029511373046112,1.2334848948956463,1.0979593245389463,1.2362457839520498,1.285201151990311,1.168861429379902,1.2921372028470246,1.2972995904632987
Dragonite(Unscaled),Dragon Breath,Dragon Claw,35,2.8923013,2.5463011,2.464967,2.3908324,2.5843344,2.2775946,2.8842509,2.5232422,2.642541,2.667016,2.5451043,2.4884808,2.5196402,3.6121368,2.947899,0.7953777
Dragonite,Dragon Breath,Outrage,35,1.191355444552648,1.4332260049801224,1.254592914112263,1.3130440751427372,1.2471512542769172,1.2038556291104896,1.1624869769982393,1.2105488747830568,1.243702319754484,1.201930394592087,1.0802602121670908,1.2013669402027498,1.2547120825037417,1.2044223679374944,1.286169717692099,1.2508041069017883
Dragonite(Unscaled),Dragon Breath,Outrage,35,2.82574,2.8150399,2.5777955,2.5709424,2.482869,2.1979098,2.8333552,2.465886,2.5223773,2.5987895,2.5040772,2.418272,2.4598663,3.7220309,2.9342847,0.7668712
Dragonite,Dragon Tail,Dragon Pulse,35,1.265792498390932,1.4343618268540896,1.2938666369979115,1.324108723915241,1.3267692110480624,1.2605697987221955,1.2259097802461154,1.2814500139739928,1.3325039773291503,1.2620830729286747,1.1361572955328691,1.2385539076622345,1.3146569150176082,1.2800408581201905,1.3457395027897836,1.3262538000167543
Dragonite(Unscaled),Dragon Tail,Dragon Pulse,35,3.002295,2.8172708,2.6584907,2.592607,2.641375,2.3014543,2.987937,2.6103115,2.7024777,2.7288504,2.6336484,2.4931269,2.5773883,3.955715,3.070188,0.8131296
Dragonite,Dragon Breath,Dragon Pulse,35,1.3065247089026557,1.5156182762796973,1.346653416958731,1.3718966317494328,1.3479281504524514,1.303436102712927,1.2700414934899251,1.3119867110345649,1.3649098046377737,1.3028498972587708,1.1599174558240473,1.3051794502720084,1.359317044517054,1.2986391272805968,1.3950238652505442,1.3566967653829403
Dragonite(Unscaled),Dragon Breath,Dragon Pulse,35,3.0989065,2.9768689,2.766951,2.6861758,2.6834989,2.3797164,3.0955002,2.6725147,2.7682006,2.8169956,2.6887252,2.6272397,2.6649446,4.0131893,3.182626,0.83179426
Dragonite,Steel Wing,Outrage,35,1.3763147117097236,1.4364021720779556,1.2573381013592924,1.3520729502978956,1.5034376828224052,1.3843665646542465,1.3315767743623217,1.3880320862319815,1.6130557474957843,,1.3619601804375825,1.513980117676007,1.6119954138290864,1.4011829969979972,1.4840542044705356,1.4939974479963027
Dragonite(Unscaled),Steel Wing,Outrage,35,3.2644393,2.8212783,2.583436,2.647361,2.9930923,2.5274732,3.2454815,2.827419,3.2714703,,3.1570666,3.0475416,3.1603212,4.330081,3.385741,0.91597366
Dialga,Dragon Breath,Draco Meteor,35,1.0891109200007523,1.1126569933004378,1.2515056309311963,1.0086923320185235,1.1914437494308283,1.2105314413657169,1.127547483362991,1.1839479689305583,1.2237268725447088,1.1435010697769479,1.0448317893868138,1.2035441604460195,1.2868599103107539,1.0798874233623057,1.227053774079427,1.2066658146069396
Dialga(Unscaled),Dragon Breath,Draco Meteor,35,2.5832293,2.1854012,2.5714521,1.9750212,2.3719647,2.210098,2.7481964,2.4117,2.4818647,2.4724548,2.421953,2.4226546,2.5228922,3.3371801,2.7994168,0.7398099
Dialga,Metal Claw,Draco Meteor,35,1.3532351143389068,1.0844465158184158,1.2288310802405507,1.0107954457238442,1.3739191392464345,1.388356978546719,1.2909208840308797,1.3485045618349312,1.5993036506028886,1.483631263395915,1.3066013123635292,1.7254007918889727,1.6903716424553583,1.237113426748316,1.446080637822178,1.432427716498199
Dialga(Unscaled),Metal Claw,Draco Meteor,35,3.2096975,2.1299922,2.524863,1.9791391,2.7352426,2.5347586,3.14639,2.7469015,3.2435794,3.2078774,3.028743,3.4731174,3.313978,3.8230562,3.2991076,0.8782251
Mega Charizard X,Dragon Breath,Dragon Claw,35,1.2126431644772406,1.3126085341467493,1.1007974062032229,1.1260602647107132,1.2791759004512835,1.235242715032611,1.1738351693442572,1.2282703426900259,1.3068557389953002,1.222016097921926,1.077217285442411,1.1541352802628322,1.258774153117675,1.169905275005819,1.296741191085368,1.2896387188466478
Mega Charizard X(Unscaled),Dragon Breath,Dragon Claw,35,2.8762317,2.5781317,2.2617939,2.2048278,2.5466247,2.255214,2.8610144,2.5019846,2.65046,2.6422184,2.4970236,2.3231978,2.46783,3.6153626,2.9584026,0.7906808
Mega Charizard X,Wing Attack,Dragon Claw,35,1.4146188800076631,1.5758865357275011,1.268367714242385,1.3477861815843257,1.502503550901801,1.4270569933463157,1.362928354853058,1.4333299149046907,1.5336339105806278,1.428253396329639,1.343707926315928,1.4947178836540915,1.462553530916001,1.3970097502067516,1.4976906201081581,1.530652881305862
Mega Charizard X(Unscaled),Wing Attack,Dragon Claw,35,3.3552918,3.0952435,2.6060984,2.6389675,2.9912326,2.6054142,3.3218954,2.9196906,3.1103933,3.0881405,3.1147573,3.008768,2.86734,4.3171844,3.4168513,0.9384472
Mega Charizard X,Air Slash,Dragon Claw,35,1.4845120503663398,1.739901016654512,1.378832043891069,1.4508801218548546,1.6388975605830784,1.5319502593325371,1.434630326455416,1.517657820332987,1.6369662679689831,1.5502303994436726,1.492304353931342,1.6251057846564942,1.560991910951814,1.5092935687841942,1.5910595857401197,1.6287992664718283
Mega Charizard X(Unscaled),Air Slash,Dragon Claw,35,3.5210693,3.417389,2.833068,2.8408256,3.2627702,2.7969205,3.4966562,3.0914664,3.3199637,3.3518767,3.4592085,3.2712302,3.0603287,4.6641755,3.6298645,0.998621
Mega Charizard X,Fire Spin,Dragon Claw,35,1.5061621004660544,1.5508978944553726,1.2580071571005373,1.301868956593294,1.659612012523606,1.5734020022945399,1.4557576530406058,1.5247279784180476,1.8172185883693857,1.7386623785247823,1.3485350824611313,1.5033943740919038,1.7181823681335593,1.4949915763942552,1.6100418104865084,1.666358724713203
Mega Charizard X(Unscaled),Fire Spin,Dragon Claw,35,3.5724204,3.0461626,2.5848107,2.5490615,3.3040092,2.8726,3.5481503,3.1058683,3.685537,3.7593005,3.1259468,3.0262332,3.368501,4.619978,3.6731708,1.0216488
Mega Charizard X,Ember,Dragon Claw,35,1.5283724258388889,1.5916401901219899,1.272473887504412,1.3559825487374473,1.6767080783248292,1.588353100636054,1.480298110783142,1.540028923931846,1.773831013335603,1.6914435465285333,1.3531556840362178,1.5072495929697036,1.6886699359643798,1.5239010327690448,1.6338561715231517,1.659769778159139
Mega Charizard X(Unscaled),Ember,Dragon Claw,35,3.6251004,3.1261857,2.6145353,2.655016,3.3380446,2.8998966,3.6079633,3.1370363,3.5975418,3.6572049,3.1366575,3.0339935,3.3106418,4.709317,3.7275012,1.0176091
Garchomp,Dragon Tail,Outrage,35,1.1249341764037808,1.2606906961887012,1.1598387160515171,1.2619524927865229,1.1904829954788254,1.1834761678837356,1.0936188532488178,1.1582068085182005,1.2323952460796448,1.1448714924111072,1.0,1.0568105149215792,1.1996644125848137,1.054782415074609,1.2232868985203162,1.2045104492794811
Garchomp(Unscaled),Dragon Tail,Outrage,35,2.6681974,2.4761584,2.3831053,2.470905,2.370052,2.1607025,2.6655014,2.3592653,2.4994452,2.4754179,2.3180315,2.1272895,2.3519452,3.259598,2.790823,0.73848844
Garchomp,Mud Shot,Outrage,35,1.277878532792989,1.4420411618710873,1.3566792758876927,1.4856077237117682,1.373418192983909,1.3240881131412205,1.2551412880554442,1.3222337986241814,1.4186728515741527,1.198490347495169,1.0510277793895382,1.134656695349678,1.2484475154483345,1.2301493539291948,1.3666649528167472,1.3812116524191322
Garchomp(Unscaled),Mud Shot,Outrage,35,3.0309615,2.832354,2.787551,2.9088223,2.7342453,2.4174213,3.0591836,2.693388,2.8772385,2.5913515,2.4363155,2.2839887,2.4475846,3.8015351,3.1179276,0.8468244
Latios,Dragon Breath,Dragon Claw,35,1.2036712133187075,1.39149090252959,1.1975700627463028,1.2181523242881926,1.2794530207290689,1.2795713418896402,1.167673858124866,1.2279062284931703,1.3094113079513352,1.25874597749669,1.1098658495365572,1.2004891169540257,1.2865421346546546,1.1478631372055763,1.2755839987432351,1.3196720300760123
Latios(Unscaled),Dragon Breath,Dragon Claw,35,2.8549514,2.7330668,2.4606314,2.3851442,2.5471764,2.3361459,2.8459973,2.5012429,2.655643,2.721635,2.572704,2.416505,2.5222692,3.5472457,2.9101343,0.8090943
Latios,Zen Headbutt,Dragon Claw,35,1.3933658162855314,1.7626757497116785,1.4657041647417994,1.5145181699545087,1.518650566398787,1.5243958921752416,1.502111189981825,1.6275860416771089,1.575142257375526,1.503864734277174,1.3192802168564146,1.4121716974582916,1.5201633499491405,1.505092848964974,1.6317192505189655,1.588342739916141
Latios(Unscaled),Zen Headbutt,Dragon Claw,35,3.3048823,3.4621215,3.011563,2.965429,3.0233786,2.7831283,3.6611288,3.31539,3.1945772,3.2516258,3.0581331,2.842608,2.9802842,4.651194,3.722626,0.973817
Latios,Splash,Dragon Claw,35,1.7074942309227934,2.3984314874730184,1.7935783205498768,1.9510137274658,1.891537875892409,1.8618923743954048,1.6694163647882243,1.7799071309976056,1.946647826228017,1.8700523827876103,1.6056751601520516,1.7154959450477678,1.863513468434064,1.6702720836143061,1.8363047151517877,1.9384433821316946
Latios(Unscaled),Splash,Dragon Claw,35,4.049954,4.7108274,3.6852417,3.820088,3.7657347,3.3993042,4.0689054,3.6256678,3.948035,4.0433893,3.7220056,3.4531796,3.653423,5.161648,4.18937,1.1884646
Kyurem,Dragon Breath,Draco Meteor,35,1.271385301166194,1.3120601993230177,1.2854812227342876,1.3200768068830997,1.4186226032197689,1.351882161468532,1.1940404594041962,1.2970771747821292,1.5493031032979414,1.3271487101650248,1.1085274294158642,1.3757240489341502,1.4520041952507485,1.1789344522999472,1.4031144641788489,1.375881288115972
Kyurem(Unscaled),Dragon Breath,Draco Meteor,35,3.0155604,2.5770547,2.6412613,2.5847125,2.8242397,2.4681656,2.9102612,2.642144,3.1421723,2.869534,2.5696015,2.7692413,2.846658,3.6432655,3.201084,0.84355634
Kyurem,Dragon Breath,Dragon Claw,35,1.2490735368357908,1.2579447453638977,1.2106603303238237,1.2085922197407806,1.3933591493366868,1.3404192656792746,1.216722812302896,1.266879898721565,1.4226044240581845,1.2588791764162803,1.1086384287702735,1.3260773566461728,1.395807993317632,1.1789481079157365,1.331016874496173,1.3878005174207722
Kyurem(Unscaled),Dragon Breath,Dragon Claw,35,2.9626398,2.470765,2.4875278,2.3664255,2.7739444,2.4472375,2.9655454,2.5806322,2.8852122,2.721923,2.5698588,2.6693058,2.7364852,3.6433077,3.0365996,0.85086405
Kyurem,Steel Wing,Dragon Claw,35,1.4748882927722256,1.3184564206698501,1.271236959326356,1.229901446454385,1.655152319961857,1.5779684064208122,1.5164367073190697,1.5647681198359369,1.8368457326830498,1.7317620269952585,1.4801116378271824,1.8680120959771302,1.7629280369227769,1.4845830201089945,1.6346605413407556,1.6544933363188046
Kyurem(Unscaled),Steel Wing,Dragon Claw,35,3.498243,2.5896177,2.6119938,2.408149,3.2951307,2.880937,3.6960447,3.18743,3.7253432,3.7443807,3.4309454,3.7601845,3.456225,4.5878124,3.7293363,1.0143741
Kyurem,Steel Wing,Draco Meteor,35,1.5973811884615252,1.3895416918771704,1.386879255758104,1.3325299632032988,1.7712816393425,1.6815707882466882,1.5835914342220097,1.713682186185428,2.3205910222857646,2.2301112622600243,1.6558435034208983,2.2799332635744536,2.0299354359438238,1.613905131718931,1.929697700982106,1.724199944622642
Kyurem(Unscaled),Steel Wing,Draco Meteor,35,3.7887802,2.7292383,2.8496025,2.6090958,3.5263247,3.0700865,3.8597224,3.4907677,4.7064366,4.8219013,3.8382974,4.5893545,3.9796937,4.987457,4.402438,1.0571114
Mega Altaria,Dragon Breath,Dragon Pulse,35,1.5121708198316788,1.594125058219208,1.490381891780295,1.5022985680910577,1.5476998740677452,1.486483564286283,1.4379234078253345,1.5125989550408558,1.5189808314084803,1.4264359710712298,1.3109388720558803,1.4808596030758487,1.5603559005736591,1.431197943425431,1.5859984685808572,1.5980828068961253
Mega Altaria(Unscaled),Dragon Breath,Dragon Pulse,35,3.5866723,3.1310663,3.062268,2.941503,3.0812109,2.7139108,3.5046825,3.0811615,3.0806751,3.0842109,3.0387976,2.9808722,3.0590818,4.4228363,3.618318,0.97978866
Mega Altaria,Peck,Dragon Pulse,35,1.827482014400622,1.9909071626885493,1.8829291646785293,1.8725168559617111,1.9243782110627798,1.8048693412492371,1.773680795000382,1.8547705218997974,1.8556974297080482,1.7426614448373556,1.7090834615491635,1.9259493742888798,1.9165270171026552,1.6891865352910136,1.9500894467477679,1.9499892481284047
Mega Altaria(Unscaled),Peck,Dragon Pulse,35,4.3345494,3.9103973,3.8688297,3.666391,3.8311143,3.2951958,4.3230314,3.7781644,3.7635767,3.7679472,3.9617093,3.8768084,3.7573562,5.2200994,4.44896,1.1955434
Haxorus,Dragon Tail,Dragon Claw,35,1.1622863953156282,1.2634958081151924,1.2432142942661626,1.129991262519908,1.1800494697619683,1.1899678341551254,1.1579087967076656,1.181167897881898,1.2197675896660545,1.118044351262756,1.108469621745865,1.1078053390432083,1.2026237557654857,1.2005189975341257,1.2287055572087706,1.222064217118911
Haxorus(Unscaled),Dragon Tail,Dragon Claw,35,2.756792,2.481668,2.554416,2.2125247,2.3492806,2.1725545,2.8221967,2.406037,2.4738348,2.4174128,2.5694675,2.2299387,2.357747,3.7099683,2.8031852,0.7492507
Haxorus,Counter,Dragon Claw,35,1.4486595343471214,1.3644861507017563,1.3482849064879379,1.207285019583232,1.7324794258160265,1.7207827091631633,1.5994810041725716,1.6105307991665971,1.4749542901755608,1.3993483520356795,1.4318367545911261,1.3646577629456944,1.4970336688153334,1.7380749989070652,1.6150690451396945,1.4960192956949978
Haxorus(Unscaled),Counter,Dragon Claw,35,3.4360318,2.680026,2.7703032,2.363866,3.449076,3.1416767,3.8984504,3.2806485,2.991384,3.0256426,3.3190427,2.7469656,2.9349384,5.3711796,3.68464,0.91721326
