Attacker,Fast Move,Charged Move,Level,"Arceus (Flying), Tier 5","Arceus (Flying), Tier 5","Arceus (Water), Tier 5","Arceus (Water), Tier 5","Keldeo, Tier 5","Keldeo, Tier 5","Manaphy, Tier 5","Manaphy, Tier 5","Phione, Tier 5","Phione, Tier 5","Kyogre, Tier 5","Kyogre, Tier 5","Lugia, Tier 5","Lugia, Tier 5","Suicune, Tier 5","Suicune, Tier 5","Tornadus, Tier 5","Tornadus, Tier 5","Tornadus (Therian), Tier 5","Tornadus (Therian), Tier 5","Yveltal, Tier 5","Yveltal, Tier 5","Mega Aerodactyl, Mega Tier","Mega Aerodactyl, Mega Tier","Mega Blastoise, Mega Tier","Mega Blastoise, Mega Tier","Mega Gyarados, Mega Tier","Mega Gyarados, Mega Tier","Mega Pidgeot, Mega Tier","Mega Pidgeot, Mega Tier","Mega Sharpedo, Mega Tier","Mega Sharpedo, Mega Tier","Mega Slowbro, Mega Tier","Mega Slowbro, Mega Tier","Aerodactyl, Tier 3","Aerodactyl, Tier 3","Alomomola, Tier 3","Alomomola, Tier 3","Azumarill, Tier 3","Azumarill, Tier 3","Cloyster, Tier 3","Cloyster, Tier 3","Crawdaunt, Tier 3","Crawdaunt, Tier 3","Dewgong, Tier 3","Dewgong, Tier 3","Drifblim, Tier 3","Drifblim, Tier 3","Farfetch'd, Tier 3","Farfetch'd, Tier 3","Floatzel, Tier 3","Floatzel, Tier 3","Lapras, Tier 3","Lapras, Tier 3","Lumineon, Tier 3","Lumineon, Tier 3","Noctowl, Tier 3","Noctowl, Tier 3","Octillery, Tier 3","Octillery, Tier 3","Pelipper, Tier 3","Pelipper, Tier 3","Poliwrath, Tier 3","Poliwrath, Tier 3","Sharpedo, Tier 3","Sharpedo, Tier 3","Skarmory, Tier 3","Skarmory, Tier 3","Slowbro, Tier 3","Slowbro, Tier 3","Slowking, Tier 3","Slowking, Tier 3","Starmie, Tier 3","Starmie, Tier 3","Swellow, Tier 3","Swellow, Tier 3","Togetic, Tier 3","Togetic, Tier 3","Tranquill, Tier 3","Tranquill, Tier 3","Vaporeon, Tier 3","Vaporeon, Tier 3","Walrein, Tier 3","Walrein, Tier 3","Xatu, Tier 3","Xatu, Tier 3"
Zebstrika,Spark,Discharge,40,1.5807464375284066,1.565176911760878,1.582437246789464,1.5665919805920958,1.738926385191901,1.688062903792652,1.5585725985940186,1.5413988277918704,1.533029948630968,1.5547319801434383,1.6905121885370196,1.589559846722145,1.5608984822351564,1.5642092639509035,1.5330001191680993,1.550238836570572,1.6765435347755877,1.5466670897034476,1.5738046691114584,1.5180145733148227,1.6628632701768093,1.533255775329365,1.845502262745032,1.5566807798933746,1.63349546292905,1.5583128128597983,1.6672546599588085,1.5709962827400104,1.554401293829972,1.5322590469558754,1.7243539388447808,1.5625102617996116,1.5861868391593466,1.551045325402015,1.5472441939572528,1.5398143315516533,1.5911219268459162,1.5186892354548678,1.5433718963456002,1.519725156261812,1.5489955387912064,1.5393254811513077,1.6071093455007535,1.5631455321616108,1.537961792378348,1.5262604009037708,1.5737739605771273,1.5273303374313392,1.55347965199427,1.5797454480939945,1.6109555477184618,1.5525125018711605,1.5384339897831434,1.5234250263751654,1.562192066446522,1.562851102404973,1.5381858777035988,1.5129113254198792,1.5878605482035093,1.5237743422963106,1.5686706561374675,1.5491404040342636,1.6878645664047944,1.6313124093227565,1.6042369591873777,1.5694236158286525,1.5392694857750961,1.543405830612267,1.5697907619187736,1.535514888497565,1.547172453097862,1.5280587169730775,1.5802389285255223,1.5331605941715203,1.5785912375176878,1.538510987891129,1.5607288208187466,1.5475520766220492,1.5187178880847572,1.5169664802603193,1.5728815170145072,1.5285283303150106,1.616029105230947,1.5373620124854317,1.5650406836686228,1.5607301309601944
Zebstrika,Low Kick,Wild Charge,40,1.8600129815376147,1.8936797161585182,1.7388452926256512,1.7644691063618891,1.8251569823671692,1.8138476665835466,1.6439526959249324,1.6445793151535233,1.6445600021247309,1.6886506309862783,1.7172599125359909,1.6264616348272538,1.906332143307551,1.9680758285274944,1.7031215653862675,1.744624526323028,1.9375357235277804,1.8499245730426197,1.82943418604646,1.7888896669066883,1.8211902654983354,1.6980941583883318,1.986021743866343,1.6570804698688912,1.7678981427246605,1.7338304510147926,1.6391851355636984,1.5288900030112678,1.7002817007650013,1.6956814384427525,1.7011078505961532,1.5358043780904347,1.8271315488781468,1.8391717415366708,1.6570993919227504,1.6795879235123297,1.6789483858150402,1.6367600928053139,1.8413848952920548,1.861009840810593,1.495922577999836,1.5041893421098096,1.5514933529862291,1.5087631652910278,1.4857418631056818,1.473195304253814,2.020559688791661,2.0369683000786916,1.7151615947676389,1.7701459078731092,1.7497089205064815,1.738175212463643,1.51961634603734,1.4751571528135348,1.735466913202017,1.7570157615747493,1.6624260447219341,1.6792432550959797,1.7539458667165426,1.7057293974196894,1.9192516045689763,1.9026913968705053,1.858972594595023,1.8110987925176927,1.5850503407471086,1.5499244598072597,1.6100574168153554,1.629438735556906,1.8158086513751668,1.8206527293354509,1.802854047986463,1.8085027478060582,1.8217635420988478,1.797346607660534,1.6999951094546684,1.6928485331370593,1.9336987453766605,1.9710700633045082,1.6470884657182854,1.6482078917896772,1.6905957653353292,1.6776056014819554,1.5774666314368713,1.4778817365078516,1.9478997244363478,1.9740018892047435
Zebstrika,Low Kick,Discharge,40,1.9346579283471836,1.9722958812288907,1.8262999838807075,1.8546482541774671,1.9488136965927294,1.9248237663532302,1.7749748332536184,1.7698130481608756,1.7627463899527445,1.80857456709864,1.8747885915271592,1.7478179763129873,1.996721742256758,2.0792739793301127,1.7894451808131182,1.835823481808664,2.0517124291566216,1.9560566789184628,1.9015657933824281,1.8893793770393104,1.9276170722138635,1.801494160023411,2.1421849454702526,1.7865023677710345,1.9272188693932844,1.84395322512097,1.7408744486096637,1.6472194655324326,1.801854896717203,1.8158369404866341,1.8201597724153686,1.6514860586524391,1.9280433432897803,1.945759304433509,1.7666617960540698,1.8043077559529446,1.7941707999785608,1.7509676129842764,1.9439805030666812,1.9692648359789275,1.6171503466002963,1.6284969852458449,1.6647305805484762,1.6323078734213863,1.6180427369060104,1.6064804909113342,2.0643565575974234,2.10538166652778,1.8120850119680527,1.8759281060712691,1.8519758107211217,1.813245747140861,1.6218537390232874,1.6051860013347214,1.8372461804642044,1.8738665395950473,1.7863720182664553,1.7909314010077217,1.8709585545627005,1.8362490280042965,2.0179302233933254,2.0160702867024245,1.967501327858066,1.9447227178037512,1.712807897060053,1.666189638385704,1.724570279728133,1.7430020594701632,1.9340799596116807,1.9229287596337572,1.9133878516997227,1.916935442276155,1.929191928981408,1.9148800431207953,1.8203129670546934,1.814615387426094,2.025402788966787,2.0690448074004903,1.7415902200528697,1.7740335679882127,1.7929686199866954,1.7975915030138798,1.6952220719184656,1.608778829910114,2.025123936695862,2.0827493670920534
Magneton,Thunder Shock,Discharge,40,1.4885122059442497,1.4844215239874954,1.4874590709697895,1.484951242308801,1.7869126157890765,1.5873936982432064,1.5166771300323005,1.5024029328412343,1.489567558395101,1.483282770676883,1.586324434264994,1.487125082376292,1.513874259996407,1.4846309907848945,1.4475049816907155,1.4168856476275962,1.4987280944743389,1.4589793874702766,1.6148783218750766,1.4568659764484824,1.5666157458230439,1.4778865055680608,1.66581363156663,1.4933764984426234,1.6177482464338162,1.5155255340093277,1.6165702779947828,1.5197005707079168,1.4463050683687848,1.4456563530066122,1.6941095163910904,1.526770788419308,1.4944067325530284,1.484458208889833,1.5575796360725016,1.486970292086956,1.5035314404032023,1.4464098844078026,1.4912413707873753,1.4620901956013392,1.433786798905194,1.49174970197989,1.5479221670780832,1.514733858349482,1.4627454965708397,1.4632184528020533,1.5501413610756583,1.4844583433651592,1.4884508001283077,1.49267852893587,1.530601827069431,1.4997753512279246,1.4806493177433697,1.450513094897913,1.5162531052553498,1.5020659091823494,1.4703123795047068,1.4515511011379343,1.5146938160109624,1.482681569820948,1.4927867799872478,1.468190202614458,1.6860837303695013,1.6255047361162764,1.5363666512971077,1.5003086611563397,1.4370093322954602,1.4367511717804626,1.481671634300497,1.4774982882250085,1.5130098881096874,1.4681522789778603,1.5338476709870874,1.4960099137258085,1.5086726033129876,1.485612867107448,1.4589592777420344,1.466327756017282,1.4612827314816221,1.4470739121115876,1.5138756462265297,1.4660980136814838,1.5262569622130333,1.4751836534703395,1.502735924179641,1.5005867094363918
Magneton,Spark,Discharge,40,1.4899135716854959,1.4835397251519777,1.4881913928274315,1.4854318159984128,1.8230181282160431,1.6234376977997975,1.5276818953770233,1.5041885033927271,1.5130885514294112,1.5090731705055453,1.5846091163440723,1.5065467799888976,1.495439164984698,1.4780060177617675,1.4582284101803658,1.4312028173106304,1.5134269561508669,1.478934395380939,1.6256324234339907,1.474481371497128,1.5898003774401537,1.4961516282869152,1.6699154962822966,1.4980550434593887,1.6119792718918116,1.5074992122639193,1.6146625522065319,1.520774927226993,1.4553805564510554,1.467041032593647,1.67006805110986,1.5080921473622735,1.496204796199721,1.4848088688364818,1.5815816850722626,1.51633762016149,1.493731692776368,1.457562454472061,1.5152970702326591,1.4790876246774787,1.4274903749933874,1.4862128986558862,1.5306434643042102,1.4954532072732096,1.4773295767779184,1.4751763110011031,1.5506941491219608,1.480450391113653,1.4683394688662716,1.4788802507195256,1.5272776991412143,1.4952905448326783,1.4935888392592584,1.4639330085138686,1.492525438301004,1.4754178024321307,1.4885671019627578,1.4684008640555053,1.501547046945794,1.4660405756846517,1.499264637452945,1.4601381678571825,1.7070475571375343,1.6447673819381654,1.5266840603304208,1.4988065721039174,1.4401879736521208,1.4425265277120958,1.4962705778412413,1.4901020841699264,1.530756723632168,1.4812467977688166,1.5504113656919345,1.5088822534962294,1.494082353128526,1.4913528898819117,1.4738074871830797,1.4838776203059256,1.4761501256700027,1.4547066906795898,1.531343063082806,1.4941117453495485,1.5344352430441854,1.4884837922790588,1.4948335069631056,1.475250439982825
Magneton,Charge Beam,Discharge,40,1.5290622205504694,1.5430275108311948,1.527912226631518,1.5440787754775884,1.9277911064542348,1.742457384297167,1.5825196954105365,1.5702683911198987,1.556494879647211,1.5605315585865602,1.6595022050371486,1.6013342157347148,1.5216226068003982,1.505927818269312,1.509118887252134,1.5017372747629283,1.5680308634736564,1.5407137231254309,1.7117067099205623,1.5723660574971083,1.621417064981286,1.554585159685084,1.7498018800919894,1.5840760304154036,1.6601803168359437,1.5774815271705984,1.6776390011237348,1.6122427635356225,1.486873929703222,1.4996397407687212,1.7322563469260364,1.5987843207955714,1.5367435454958744,1.5409865018239775,1.6298577192366335,1.565827571421492,1.5402284800837687,1.4980463650613844,1.5340679777024715,1.5051646640389231,1.4635305681311241,1.5322077675270376,1.587870434410882,1.5655311989070606,1.511053419220204,1.5007384410728197,1.6028303881064778,1.525178526005529,1.5010484407949054,1.4975342533975757,1.5756881769300009,1.548085951945202,1.5143234773833485,1.4970863159648964,1.5626502222342427,1.538464730081775,1.532720407052357,1.5028681367539558,1.5418160720352083,1.5153972307736399,1.526332817940972,1.5002617687387743,1.7763026089438179,1.744081096348434,1.5790577730335493,1.572749241562178,1.4875723883576057,1.4906037958786862,1.5176333699526736,1.5241219807245951,1.556725395420535,1.5252461788380065,1.626050886429456,1.5855604743432357,1.5188036681874637,1.516711048059048,1.5006711869239453,1.5110115070756422,1.5011274223317723,1.4916240084694732,1.5886571214194247,1.536474930672647,1.5750812430697796,1.5336042040635531,1.5371073664275026,1.530647172799836
Magneton,Thunder Shock,Zap Cannon,40,1.610834808032351,1.5406961673681026,1.6084996841263202,1.5421405438989813,2.1500500281390282,1.6397098685220886,1.639608123436693,1.5673596972347088,1.56611157636844,1.55394560972266,1.806299684984262,1.5875549087132728,1.6143838948363254,1.5303756504227806,1.5079591927618226,1.4475794144690013,1.5895371032521064,1.4944233614427507,1.8457631694376102,1.5201041392139718,1.7426641529847557,1.5455122619181876,1.9139926168998658,1.568728130774036,1.8903694822820831,1.5831752870855493,1.9131689383426014,1.6008717626064664,1.496799997844814,1.494728762728615,2.022901237499863,1.6164989069200972,1.5994838996409337,1.5408379135981167,1.655865299500238,1.5225676284668639,1.5561804991930326,1.4795489464091554,1.5067378733832195,1.4773782415545162,1.4706474687049573,1.5207986722988147,1.6575015155710897,1.5932465241251967,1.4868855019424767,1.4585006249035228,1.5995772952022216,1.516544069860865,1.4651379365849533,1.483112336727125,1.6084017206558547,1.5295517438449904,1.5173508157106839,1.4599668840532785,1.5688789116382222,1.5298418184652833,1.5054987197361518,1.464511170150828,1.5500866468434973,1.5112905580651737,1.5197854445655263,1.4853733037982813,1.770011494890719,1.666656200869126,1.6222276645241551,1.5845577416375398,1.4309873356902632,1.4196822807595355,1.5283229810881394,1.5013479628955901,1.5843818582856197,1.5039275500164915,1.565578270451678,1.5247271171625765,1.5317032646826656,1.5248537207982718,1.5078601688275537,1.506666125351046,1.4896383080695716,1.475619413724666,1.5669834187247929,1.4903439636469122,1.591912202532179,1.5319551921336743,1.5368246988939889,1.5176078022844899
Magneton,Spark,Zap Cannon,40,1.6268038769851172,1.5365128174749558,1.6166379181661785,1.5439932553581386,2.1717900626892614,1.684801982658038,1.6644365839946358,1.60568712047552,1.6024343344993623,1.587774348264605,1.8548981688854553,1.6155450910301632,1.6018284178413422,1.521506836817578,1.5181278668648297,1.464083752418764,1.6415246628268454,1.5535393722709903,1.8702400825675753,1.5517294232976757,1.8010653335604256,1.5766918226216793,1.9185146560419013,1.5815461015348937,1.9025494051887182,1.6080754969077948,1.9517814362605246,1.624782575499067,1.5439558258717505,1.5241855089924738,1.9936056464461964,1.6091308751126283,1.5904147207824697,1.536369685852665,1.7238381991452252,1.5699535074749196,1.5596283719191963,1.4827830544866831,1.548286207763484,1.5121771929799026,1.473374159179072,1.533064899277841,1.655496768322561,1.5883580977187701,1.5046618581071403,1.4803782677805468,1.6132461026242308,1.5279051580064174,1.4649948989576733,1.4873190555193136,1.6158007033496078,1.562810603071627,1.5535708369606758,1.498314238604185,1.5156721243757727,1.4916247774570253,1.5522796599680495,1.5059008796172686,1.5526736467633397,1.5158918190349437,1.4994383045810398,1.4829542045629045,1.8033438240726796,1.7041072257345253,1.6059754972747684,1.584676948704816,1.4440587785584162,1.4440235394057517,1.548299366467986,1.5422406194509253,1.6043167703673198,1.5364536721221462,1.5951538811318728,1.5596684364401148,1.5462582498583088,1.525073637370351,1.5272046547097382,1.5293679904775521,1.489543657464656,1.4623733360055597,1.5983643114016706,1.532988277585228,1.6241312053934707,1.5511906634442132,1.5292834266446136,1.5193730349066592
Magneton,Charge Beam,Zap Cannon,40,1.7137936222071855,1.6266884951034113,1.7064022908380476,1.6353365991095135,2.489638443730296,1.8774340547421025,1.7767550039170876,1.688095455607148,1.6793589461962934,1.678482936141789,2.0392331227812948,1.768799720317832,1.6646450019326946,1.5834871007753635,1.6284333613873945,1.5826102202652,1.7330836628715762,1.63793107979888,2.073302612332094,1.687522701885511,1.8623835586402893,1.6377330813818123,,1.7169624114559436,2.0464181829589068,1.7060596939268853,2.0709447923991253,1.738215029265002,1.5963070888556232,1.5970374408888546,2.208758295599766,1.7706154992447793,1.6793742663995537,1.613283250077084,1.7656046579353697,1.6497219912411538,1.6618124404862216,1.5877476193576288,1.6095010999716033,1.55906083070061,1.5512405664610047,1.6166136493210324,1.768036213160543,1.691682905534051,1.5671367590514855,1.5571162415912185,1.732956481750938,1.6618041688825766,1.5761116045528396,1.5764401642872308,1.7002283808729688,1.6245177826229928,1.6326011454961824,1.571136866616762,1.6746451341642425,1.627367348042125,1.6121636119577636,1.5661529735459152,1.6394523690468465,1.6013869563513612,1.621073485577264,1.588647913105225,1.9398300341675718,1.857004237051266,1.6964427551734436,1.6247354664597968,1.5328970643107793,1.5373398733423023,1.6061802791782827,1.6073480900159902,1.6814208047931771,1.604129683544125,1.7373131623259943,1.683715053555057,1.5676571268255024,1.550626320456781,1.570548981436589,1.5850676026719808,1.5489113585607037,1.5394819128316044,1.685228774636067,1.6286280565119677,1.6783912630107474,1.62879026269935,1.6250487694478053,1.6206645084795535
Shadow Ampharos,Volt Switch,Zap Cannon,40,1.4678097577684706,1.4057217969327096,1.460902988568106,1.4034790751795925,1.4927586212855475,1.4678019873799375,1.4177349343426986,1.3860158207111173,1.3616376310768579,1.393440272069226,1.4782799870539978,1.397778251596652,1.3985213095484021,1.377368578290989,1.3801049203189146,1.3608512500609102,1.4717025756190292,1.4055882658107808,1.4214757538482907,1.3738164419542973,1.4783908496259308,1.3700439041167152,1.569416310527388,1.4462882483527855,1.4613540952256834,1.3969002299009294,1.503823534618132,1.4165596740352635,1.3990514188457244,1.351032734301946,1.540492138836293,1.4092073146482804,1.4352314996078497,1.412996943918381,1.3991156479281779,1.3777237971751786,1.362094010528024,1.323160371890743,1.3320894560835754,1.3059171658931237,1.3597856158774797,1.3946644682284648,1.3897583274963117,1.3664864030696913,1.3438737620043246,1.3313879473781767,1.3640224617693293,1.36973052187926,1.3188248495453065,1.3482393132892827,1.3678269463750417,1.3773229904009323,1.342952964912005,1.3233981417452487,1.345601499538156,1.3489950675927138,1.3050591354994212,1.3096905300569028,1.3334740422088456,1.3170291380843635,1.3226509570849396,1.310379057808903,1.4817324782191639,1.449937809365073,1.3844270328023447,1.3672191708508432,1.3116687879531281,1.317432330256145,1.3809943383164014,1.3619569639932203,1.3841685944144648,1.357966556629568,1.3989733352345644,1.3654392478203243,1.3542951214373748,1.3306416244041706,1.341160918332421,1.345174906726023,1.315156115987659,1.314154773867482,1.3695846977566422,1.3429587595694361,1.4084349765623998,1.351234559064354,1.3655949351928889,1.366817423595688
Shadow Ampharos,Charge Beam,Zap Cannon,40,1.4739890775723377,1.4065192259880464,1.4721977518906617,1.4088619045353048,1.5118406841384013,1.4729803368872747,1.4499407414979117,1.4034175659373247,1.4115731891935455,1.4270633385571285,1.5252269064366568,1.4536944301271026,1.4164924295637313,1.3849426431530094,1.411535793698834,1.381495254919159,1.5457343554729541,1.4455141768010884,1.4621975410664638,1.4023865787886374,1.5391846558017535,1.4284542532274056,1.5991862331079205,1.4484252183381872,1.475000086328998,1.3927316573738175,1.5467540402944957,1.4681216223131073,1.439564125612619,1.370769690625509,1.596099111285613,1.4497800231692421,1.479703676130466,1.4246504353490357,1.4464600340676357,1.4261129176160279,1.386306083958513,1.3491304327626172,1.3919868035283833,1.3706034560771327,1.3719028682514385,1.3976225337756123,1.4430601299069319,1.3824333945028886,1.4104487158923102,1.3725749601128583,1.4477491111155065,1.4182210833788664,1.3791014291024597,1.3892101403701413,1.431451158074263,1.3866377837224195,1.4079318681281079,1.3620108254034242,1.3822044751739393,1.3739000153391203,1.3576044225808983,1.3657196178562065,1.4022349732616237,1.3661237856816368,1.405119392961762,1.3744585169052337,1.5137421814924332,1.4750487377350001,1.4546081776647812,1.4191228194242944,1.364836825979685,1.3628545097366054,1.4154183604045103,1.3974417830597465,1.41978703797373,1.3923200853304034,1.4092596003139959,1.3845228657216848,1.3774954072819174,1.39146497859039,1.3877557008641705,1.3877567792426642,1.344218708671914,1.364277807623825,1.4120295852645368,1.4069555201544157,1.4613656363457066,1.3880486265992034,1.3842358734110642,1.3760888618983167
Shadow Ampharos,Volt Switch,Thunder Punch,40,1.49674736334075,1.4792575549099172,1.4921021425414365,1.4765656915726995,1.512100358117375,1.5195233669929802,1.4608456789605493,1.4442712265816389,1.4392760686094432,1.4727171255211908,1.492215558969935,1.446697919807611,1.4483015147572023,1.4584266399336077,1.4212576678559425,1.4278443957769487,1.4944345583148275,1.4578911316096212,1.4436590433371383,1.4366919810379297,1.4804700445237011,1.4448344991858761,1.561675004669837,1.4668190305605857,1.455051181435884,1.4443494180616216,1.5064130937596574,1.4588189124223925,1.4519226204427174,1.4245073146777727,1.5239745046529556,1.4592325091356024,1.4610756373987634,1.4571135941487239,1.445778759997959,1.465053635212929,1.4347539418525823,1.4027215300369562,1.4349852018195883,1.4302571942675477,1.4292588492101637,1.4706261229743272,1.4578645555652903,1.4403751155830569,1.4319277706059685,1.4211344636229863,1.4572494727698013,1.4512118971824317,1.4262839514607741,1.4649302796621202,1.4562384100483723,1.4456303432105424,1.433782758265091,1.4109964023504502,1.4430691028424507,1.4446730818555809,1.4130304904553366,1.4133002699115254,1.4393246890065385,1.4293107991171836,1.4395655810001882,1.4123389967278486,1.5682812363745908,1.5346244841903534,1.451053463932399,1.4440849278921533,1.4189835470316943,1.4243890124896414,1.454110340470246,1.4342317835508267,1.4349157426900865,1.427093027352015,1.4822825371830726,1.450790022665223,1.4462834944704204,1.4352317413455769,1.4476575591716794,1.4436425716493004,1.4134346155216067,1.4205705064147351,1.4500728833587184,1.4370571051175964,1.466362621488218,1.4334877663242802,1.4461496032798358,1.4494244788594937
Shadow Ampharos,Volt Switch,Thunder,40,1.53886010637644,1.4973257921110665,1.53738154957751,1.4967534228249384,1.5448866172856004,1.5674996621593515,1.456117559917707,1.452067808126842,1.431416854008879,1.475569489111004,1.5034193637656876,1.4588407512618804,1.4639954155564259,1.4613695587227635,1.4215082747377554,1.4370116305599692,1.50255415071204,1.4692725732363652,1.4497107104487752,1.431320166331629,1.4860260101281182,1.4401591805610137,1.5578129297476542,1.4857274940848906,1.4904594797020791,1.487190988616267,1.5204181257196627,1.4909359912528675,1.4549397011894531,1.425692465441391,1.5546175993047897,1.4713566953454762,1.4951739781298168,1.475503154038252,1.4619487295877065,1.4652223614277953,1.413090306689921,1.4042293549281115,1.4122364993297845,1.4165779341634934,1.4174163309130976,1.4768729916036072,1.4503566636626735,1.4420599194826205,1.4283297729261848,1.4241613121245589,1.4517831284211915,1.4590217797718064,1.4107433394051754,1.4526278903811383,1.4251248411097335,1.4464910496928776,1.4401667771265974,1.42947766077454,1.4201893437389608,1.4386054853699997,1.3920385675458642,1.4080734262928072,1.4281795001965776,1.423312006453554,1.4169275312094303,1.4124639402719883,1.567234107322642,1.5474938071521789,1.4308451618163756,1.4389021634854064,1.4018514444291816,1.4149827629641831,1.4544375396284244,1.4407958267935883,1.4419242222899298,1.432135217653619,1.4711758538191468,1.4623135335325401,1.4312692157314397,1.4294885600959863,1.4284728892100673,1.4393516156800306,1.3775691163267774,1.388967602038686,1.4448722267298801,1.4353468381519718,1.4822541950179948,1.4404545378560407,1.4168259151082447,1.4377345275109394
Shadow Ampharos,Charge Beam,Thunder Punch,40,1.515391807091415,1.4933220870211452,1.510697077957642,1.4963544187190747,1.5472891776203426,1.5560217369259044,1.4925718240761154,1.4674647801776435,1.4943924898614096,1.5240400945885388,1.529044808830152,1.4724193079180672,1.4749879168723583,1.4859279982621865,1.4663453065026029,1.4634463235926995,1.5442079034075895,1.5100371108390158,1.4864685218860036,1.4733407361420634,1.5374075407947598,1.4906558022745744,1.5841449450423384,1.485918569915841,1.4699699534724817,1.452981799025409,1.5559964332245855,1.5184253075696348,1.5000087105432596,1.4622255704781284,1.5889580729504076,1.494797698191802,1.483737200465199,1.4885105549305253,1.5073523038614738,1.523214920568571,1.4951443989724489,1.4639344463379789,1.4912356402296398,1.4842339243630072,1.471910862257318,1.5059728197021527,1.5154140660552726,1.48792277167855,1.48692412277898,1.4826447573961818,1.4962444253920517,1.4919531193248312,1.4842027493518029,1.5030443543653071,1.4997533605093576,1.4832861423080708,1.4900239983985513,1.468894060519551,1.4907304183478687,1.4966633641456866,1.467894805465871,1.4630062853755195,1.498142570319448,1.484620534924438,1.48157676310278,1.464154670304382,1.6153203903506337,1.5827929207462104,1.489751755715433,1.4808877097713649,1.4731570711182538,1.474226480736155,1.5140414383559084,1.4955331631610977,1.491247469620881,1.4873704076456087,1.5218081351412207,1.4877994303447382,1.4930346060034836,1.4834417354338612,1.5105200292993295,1.5091264636850767,1.4706108784354217,1.4799325541195432,1.51208682077669,1.4937671371304782,1.5135222945135614,1.4927726188569352,1.4814011085774346,1.4891483917635087
Shadow Ampharos,Charge Beam,Thunder,40,1.5637549331921325,1.511763346356796,1.5582587931934468,1.5112904514654244,1.5587666177233828,1.565292567753071,1.487567258590576,1.490037514808152,1.4912109539819145,1.5360040392600518,1.597061885432261,1.5352847799220108,1.46368410330079,1.481397718784427,1.4825034529106085,1.4743537021831608,1.5909906368486548,1.5565279769367357,1.5322537886789431,1.5002907274858497,1.5676126779097124,1.520950908314501,1.6060363136598395,1.5255585637058766,1.5210869901661628,1.5012238750344995,1.6052223700203185,1.5747823910838328,1.501437838300588,1.467020434581567,1.6476349759040105,1.5691413198937267,1.544066613507844,1.5340113282506103,1.5316646127405853,1.5479441837769912,1.4673856263676768,1.4428909913129295,1.4994905802793206,1.4977136165987042,1.453917749449973,1.4949038561210737,1.5047869813654096,1.503005871592249,1.525621311146178,1.5141071150793959,1.5161696067844816,1.5185263991086637,1.4565341399272074,1.5229592829782346,1.494743733656556,1.5088468471368859,1.5240107640493443,1.49176441214666,1.4842087059434852,1.487259729025639,1.4610854276920313,1.483180804535702,1.4920308760492091,1.5021820736941627,1.4824164731022242,1.4767394646221992,1.6098469197656629,1.5893602726749168,1.4939492980229898,1.4906166579875806,1.4768091086638453,1.4843345258809106,1.5118262047601159,1.5167140467894504,1.5269564666456172,1.5105916095634617,1.5124321771447629,1.4974130783082191,1.5003307644627217,1.4945691671681176,1.498070164765713,1.511393222846108,1.4504452493008007,1.4729891728438707,1.562431589410063,1.5285867915107563,1.5182537764759816,1.5011368713515292,1.4757078869076952,1.4835006933089836
Heliolisk,Volt Switch,Thunderbolt,40,1.512229735185654,1.494010329015216,1.5098594133645848,1.4965434608308876,1.8419126359500997,1.670058583029989,1.5212778579163944,1.4904679203206608,1.4772360077510809,1.5068946823213536,1.6076606489904692,1.537232733634378,1.5071619458398637,1.527815163552643,1.4625116600217316,1.498696042039244,1.58709274382972,1.5036205315019098,1.6561803029173594,1.504971092656774,1.6639087997081417,1.5017633657366463,1.7176790201629002,1.5378990422817458,1.5345987116484545,1.5044824780900172,1.652733635626294,1.5512371442974593,1.499846413067132,1.4646106437225999,1.7158380646087854,1.568838317558044,1.5347950050135486,1.5271600264193586,1.4994830804323176,1.5052339766862801,1.5031004969483068,1.4378851899602572,1.4577509885346402,1.4317016683822426,1.5055987313480739,1.5093311608099236,1.537956489205069,1.506057841196046,1.4773323867013506,1.4573872864167967,1.443400508445623,1.4502031672467917,1.443950719646482,1.4529756631418442,1.5104317785965498,1.4855544214524847,1.4870669489836883,1.4430039052906265,1.4792099722237928,1.466515077600861,1.4432028164586101,1.4524257137433942,1.509774870888569,1.4664775899244071,1.4997525243424652,1.4583590678990552,1.6640344688171362,1.6271312592333476,1.5178685713747466,1.5043217562184041,1.4417446591541236,1.4406827662212744,1.5120411411193868,1.484983644677541,1.4947938481621605,1.473502210477797,1.5361521328386618,1.503665883387663,1.49508197798367,1.486336281773305,1.4667243988813654,1.4681831447260267,1.4495651219117671,1.4503093473179849,1.5234493541542553,1.483922910473359,1.5619355610909493,1.4915240126539195,1.486727643508633,1.47641357859014
